12	156	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__156_l.wav
12	157	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__157_h.wav
12	157	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__157_l.wav
12	158	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__158_h.wav
12	158	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__158_l.wav
12	159	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__159_h.wav
12	159	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__159_l.wav
12	15	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__15_h.wav
12	15	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__15_l.wav
12	160	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__160_h.wav
12	160	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__160_l.wav
12	161	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__161_h.wav
12	161	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__161_l.wav
12	162	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__162_h.wav
12	162	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__162_l.wav
12	163	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__163_h.wav
12	163	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__163_l.wav
12	164	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__164_h.wav
12	164	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__164_l.wav
12	165	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__165_h.wav
12	165	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__165_l.wav
12	166	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__166_h.wav
12	166	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__166_l.wav
12	167	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__167_h.wav
12	167	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__167_l.wav
12	168	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__168_h.wav
12	168	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__168_l.wav
12	169	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__169_h.wav
12	169	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__169_l.wav
12	16	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__16_h.wav
12	16	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__16_l.wav
12	170	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__170_h.wav
12	170	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__170_l.wav
12	171	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__171_h.wav
12	171	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__171_l.wav
12	172	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__172_h.wav
12	172	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__172_l.wav
12	173	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__173_h.wav
12	173	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__173_l.wav
12	174	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__174_h.wav
12	174	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__174_l.wav
12	175	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__175_h.wav
12	175	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__175_l.wav
12	176	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__176_h.wav
12	176	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__176_l.wav
12	177	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__177_h.wav
12	177	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__177_l.wav
12	178	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__178_h.wav
12	178	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__178_l.wav
12	179	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__179_h.wav
12	179	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__179_l.wav
12	17	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__17_h.wav
12	17	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__17_l.wav
12	180	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__180_h.wav
12	180	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__180_l.wav
12	181	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__181_h.wav
12	181	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__181_l.wav
12	182	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__182_h.wav
12	182	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__182_l.wav
12	183	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__183_h.wav
12	183	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__183_l.wav
12	184	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__184_h.wav
12	184	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__184_l.wav
12	185	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__185_h.wav
12	185	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__185_l.wav
12	186	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__186_h.wav
12	186	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__186_l.wav
12	187	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__187_h.wav
12	187	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__187_l.wav
12	188	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__188_h.wav
12	188	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__188_l.wav
12	189	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__189_h.wav
12	189	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__189_l.wav
12	18	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__18_h.wav
12	18	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__18_l.wav
12	190	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__190_h.wav
12	190	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__190_l.wav
12	191	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__191_h.wav
12	191	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__191_l.wav
12	192	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__192_h.wav
12	192	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__192_l.wav
12	193	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__193_h.wav
12	193	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__193_l.wav
12	194	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__194_h.wav
12	194	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__194_l.wav
12	195	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__195_h.wav
12	195	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__195_l.wav
12	196	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__196_h.wav
12	196	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__196_l.wav
12	197	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__197_h.wav
12	197	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__197_l.wav
12	198	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__198_h.wav
12	198	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__198_l.wav
12	199	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__199_h.wav
12	199	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__199_l.wav
12	19	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__19_h.wav
12	19	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__19_l.wav
12	1	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__1_h.wav
12	1	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__1_l.wav
12	200	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__200_h.wav
12	200	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__200_l.wav
12	201	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__201_h.wav
12	201	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__201_l.wav
12	202	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__202_h.wav
12	202	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__202_l.wav
12	203	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__203_h.wav
12	203	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__203_l.wav
12	204	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__204_h.wav
12	204	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__204_l.wav
12	205	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__205_h.wav
12	205	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__205_l.wav
12	206	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__206_h.wav
12	206	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__206_l.wav
12	207	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__207_h.wav
12	207	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__207_l.wav
12	208	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__208_h.wav
12	208	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__208_l.wav
12	209	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__209_h.wav
12	209	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__209_l.wav
12	20	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__20_h.wav
12	20	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__20_l.wav
12	210	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__210_h.wav
12	210	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__210_l.wav
12	211	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__211_h.wav
12	211	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__211_l.wav
12	212	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__212_h.wav
12	212	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__212_l.wav
12	213	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__213_h.wav
12	213	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__213_l.wav
12	214	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__214_h.wav
12	214	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__214_l.wav
12	215	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__215_h.wav
12	215	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__215_l.wav
12	216	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__216_h.wav
12	216	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__216_l.wav
12	217	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__217_h.wav
12	217	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__217_l.wav
12	218	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__218_h.wav
12	218	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__218_l.wav
12	219	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__219_h.wav
12	219	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__219_l.wav
12	21	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__21_h.wav
12	21	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__21_l.wav
12	220	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__220_h.wav
12	220	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__220_l.wav
12	221	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__221_h.wav
12	221	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__221_l.wav
12	222	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__222_h.wav
12	222	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__222_l.wav
12	223	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__223_h.wav
12	223	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__223_l.wav
12	224	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__224_h.wav
12	224	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__224_l.wav
12	225	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__225_h.wav
12	225	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__225_l.wav
12	226	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__226_h.wav
12	226	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__226_l.wav
12	227	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__227_h.wav
12	227	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__227_l.wav
12	228	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__228_h.wav
12	228	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__228_l.wav
12	229	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__229_h.wav
12	229	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__229_l.wav
12	22	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__22_h.wav
12	22	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__22_l.wav
12	230	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__230_h.wav
12	230	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__230_l.wav
12	231	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__231_h.wav
12	231	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__231_l.wav
12	232	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__232_h.wav
12	232	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__232_l.wav
12	233	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__233_h.wav
12	233	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__233_l.wav
12	234	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__234_h.wav
12	234	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__234_l.wav
12	235	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__235_h.wav
12	235	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__235_l.wav
12	236	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__236_h.wav
12	236	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__236_l.wav
12	237	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__237_h.wav
12	237	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__237_l.wav
12	238	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__238_h.wav
12	238	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__238_l.wav
12	239	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__239_h.wav
12	239	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__239_l.wav
12	23	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__23_h.wav
12	23	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__23_l.wav
12	240	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__240_h.wav
12	240	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__240_l.wav
12	241	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__241_h.wav
12	241	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__241_l.wav
12	242	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__242_h.wav
12	242	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__242_l.wav
12	243	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__243_h.wav
12	243	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__243_l.wav
12	244	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__244_h.wav
12	244	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__244_l.wav
12	245	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__245_h.wav
12	245	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__245_l.wav
12	246	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__246_h.wav
12	246	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__246_l.wav
12	247	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__247_h.wav
12	247	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__247_l.wav
12	248	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__248_h.wav
12	248	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__248_l.wav
12	249	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__249_h.wav
12	249	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__249_l.wav
12	24	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__24_h.wav
12	24	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__24_l.wav
12	250	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__250_h.wav
12	250	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__250_l.wav
12	251	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__251_h.wav
12	251	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__251_l.wav
12	252	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__252_h.wav
12	252	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__252_l.wav
12	253	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__253_h.wav
