noise,ln,epoch,value,file
0.02500000037252903,0.06749999523162842,16,3.7127287,out_put_noise_0.02500000037252903_ln_0.06749999523162842.txt
0.02500000037252903,0.06749999523162842,17,3.7203279,out_put_noise_0.02500000037252903_ln_0.06749999523162842.txt
0.02500000037252903,0.06749999523162842,18,3.7276413,out_put_noise_0.02500000037252903_ln_0.06749999523162842.txt
0.02500000037252903,0.06749999523162842,19,3.7348092,out_put_noise_0.02500000037252903_ln_0.06749999523162842.txt
0.009999999776482582,0.022499999031424522,0,3.667106,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,1,3.816775,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,2,3.5954695,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,3,3.6400137,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,4,3.5744693,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,5,3.4627507,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,6,3.4427052,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,7,3.4484043,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,8,3.4526484,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,9,3.4567373,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,10,3.4613128,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,11,3.4670293,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,12,3.4728835,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,13,3.4791887,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,14,3.485352,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,15,3.490953,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,16,3.4967372,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,17,3.5020607,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,18,3.5072255,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.009999999776482582,0.022499999031424522,19,3.5121357,out_put_noise_0.009999999776482582_ln_0.022499999031424522.txt
0.03999999910593033,0.09749999642372131,0,3.936186,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,1,4.384974,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,2,4.576373,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,3,4.8908315,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,4,5.784819,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,5,4.929505,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,6,4.7811685,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,7,4.4256687,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,8,4.4079485,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,9,4.418408,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,10,4.4296894,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,11,4.440999,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,12,4.4516215,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,13,4.46158,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,14,4.4709024,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,15,4.479605,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,16,4.487648,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,17,4.4950023,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,18,4.5022736,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.09749999642372131,19,4.509249,out_put_noise_0.03999999910593033_ln_0.09749999642372131.txt
0.03999999910593033,0.022499999031424522,0,3.6669598,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,1,3.8087277,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,2,3.5936522,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,3,3.6327236,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,4,3.5666192,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,5,3.4549975,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,6,3.4337246,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,7,3.4406798,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,8,3.4449186,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,9,3.4491231,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,10,3.4537416,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,11,3.4585433,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,12,3.4651585,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,13,3.4712875,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,14,3.4775934,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,15,3.4831734,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,16,3.4885843,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,17,3.4936078,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,18,3.4984138,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.03999999910593033,0.022499999031424522,19,3.503139,out_put_noise_0.03999999910593033_ln_0.022499999031424522.txt
0.04749999940395355,0.09749999642372131,0,3.9540424,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,1,4.482005,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,2,4.8602996,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,3,4.7817607,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,4,5.807826,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,5,5.6284695,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,6,5.9762535,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,7,6.37758,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,8,5.5675807,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,9,4.8769407,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,10,4.844936,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,11,4.85034,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,12,4.857847,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,13,4.865855,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,14,4.8735423,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,15,4.8816085,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,16,4.8894715,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,17,4.896671,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,18,4.903341,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.04749999940395355,0.09749999642372131,19,4.9100227,out_put_noise_0.04749999940395355_ln_0.09749999642372131.txt
0.017500000074505806,0.06749999523162842,0,3.8079402,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,1,4.0621924,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,2,4.1700797,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,3,3.9520595,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,4,4.0292287,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,5,3.9017992,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,6,3.7551215,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,7,3.6745784,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,8,3.6850045,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,9,3.6958697,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,10,3.7066398,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,11,3.7170987,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,12,3.7269673,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,13,3.7364964,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,14,3.745479,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,15,3.754136,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,16,3.7623155,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,17,3.7699656,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,18,3.777524,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.017500000074505806,0.06749999523162842,19,3.7846198,out_put_noise_0.017500000074505806_ln_0.06749999523162842.txt
0.04749999940395355,0.08999999612569809,0,3.9122336,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,1,4.466553,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,2,4.4560676,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,3,4.243851,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,4,4.753591,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,5,4.559968,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,6,4.785038,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,7,4.347986,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,8,3.9551978,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,9,3.9700036,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,10,3.9831963,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,11,3.9951985,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,12,4.0058184,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,13,4.015755,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,14,4.0251436,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,15,4.0341215,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,16,4.0424967,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,17,4.0505557,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,18,4.0579796,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.04749999940395355,0.08999999612569809,19,4.0651665,out_put_noise_0.04749999940395355_ln_0.08999999612569809.txt
0.032499998807907104,0.05999999865889549,0,3.7768571,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,1,3.9856012,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,2,4.064181,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,3,3.9109507,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,4,3.9951756,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,5,3.8579545,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,6,3.7827652,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,7,3.6141474,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,8,3.6114385,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,9,3.617532,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,10,3.6263056,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,11,3.6350877,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,12,3.6439548,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,13,3.6527808,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,14,3.6613243,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,15,3.6692905,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,16,3.6773922,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,17,3.685082,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,18,3.6923976,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.032499998807907104,0.05999999865889549,19,3.6996405,out_put_noise_0.032499998807907104_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,0,3.7837174,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,1,3.9772642,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,2,4.047516,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,3,3.9340167,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,4,3.9762878,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,5,3.9476886,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,6,3.8033938,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,7,3.611894,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,8,3.6100156,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,9,3.6164277,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,10,3.6247623,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,11,3.6330523,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,12,3.6417534,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,13,3.6504052,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,14,3.6588588,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,15,3.6668916,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,16,3.6747499,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,17,3.6823618,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,18,3.689555,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.017500000074505806,0.05999999865889549,19,3.6963868,out_put_noise_0.017500000074505806_ln_0.05999999865889549.txt
0.02500000037252903,0.08249999582767487,0,3.8757203,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,1,4.3114614,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,2,4.057028,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,3,4.6167083,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,4,4.432041,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,5,4.529377,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,6,4.0797505,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,7,3.908761,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,8,3.9293058,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,9,3.9485867,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,10,3.9653685,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,11,3.981105,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,12,3.9952185,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,13,4.008541,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,14,4.020324,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,15,4.0314054,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,16,4.04166,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,17,4.050818,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,18,4.059788,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.02500000037252903,0.08249999582767487,19,4.068202,out_put_noise_0.02500000037252903_ln_0.08249999582767487.txt
0.017500000074505806,0.007499999832361937,0,3.7378974,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
0.017500000074505806,0.007499999832361937,1,3.6576488,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
0.017500000074505806,0.007499999832361937,2,3.614853,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
0.017500000074505806,0.007499999832361937,3,3.5828633,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
0.017500000074505806,0.007499999832361937,4,3.559767,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
0.017500000074505806,0.007499999832361937,5,3.5450585,out_put_noise_0.017500000074505806_ln_0.007499999832361937.txt
