24	395	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__395_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__395_l.wav
15	38	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_15cm__38_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_15cm__38_l.wav
42	340	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__340_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__340_l.wav
39	221	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__221_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__221_l.wav
36	625	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__625_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__625_l.wav
39	745	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__745_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__745_l.wav
60	927	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__927_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__927_l.wav
30	731	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__731_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__731_l.wav
5	324	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__324_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__324_l.wav
60	815	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__815_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__815_l.wav
12	459	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__459_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__459_l.wav
36	61	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__61_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__61_l.wav
54	170	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__170_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__170_l.wav
36	36	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__36_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__36_l.wav
39	787	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__787_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__787_l.wav
48	603	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__603_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__603_l.wav
9	186	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__186_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__186_l.wav
21	193	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__193_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__193_l.wav
39	140	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__140_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__140_l.wav
21	402	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__402_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__402_l.wav
39	848	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__848_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__848_l.wav
9	444	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__444_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__444_l.wav
24	615	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__615_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__615_l.wav
18	662	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__662_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__662_l.wav
48	516	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__516_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__516_l.wav
9	113	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__113_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__113_l.wav
51	67	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_51cm__67_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_51cm__67_l.wav
9	230	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__230_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__230_l.wav
48	577	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__577_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__577_l.wav
18	755	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__755_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__755_l.wav
18	134	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__134_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__134_l.wav
24	944	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__944_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__944_l.wav
24	56	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__56_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__56_l.wav
39	546	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__546_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__546_l.wav
48	129	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__129_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__129_l.wav
24	932	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__932_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__932_l.wav
9	503	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__503_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__503_l.wav
60	519	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__519_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__519_l.wav
12	101	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__101_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__101_l.wav
48	356	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__356_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__356_l.wav
9	579	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__579_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__579_l.wav
60	952	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__952_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__952_l.wav
12	605	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__605_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__605_l.wav
5	669	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__669_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__669_l.wav
12	188	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__188_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__188_l.wav
30	511	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__511_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__511_l.wav
30	41	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__41_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__41_l.wav
42	42	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__42_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__42_l.wav
18	555	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__555_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__555_l.wav
24	363	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__363_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__363_l.wav
24	200	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__200_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__200_l.wav
18	774	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__774_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__774_l.wav
24	354	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__354_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__354_l.wav
9	552	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__552_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__552_l.wav
5	323	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__323_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__323_l.wav
30	63	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__63_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__63_l.wav
9	526	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__526_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__526_l.wav
5	535	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__535_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__535_l.wav
48	524	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__524_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__524_l.wav
39	539	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__539_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__539_l.wav
18	845	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__845_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__845_l.wav
45	185	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__185_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__185_l.wav
60	29	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__29_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__29_l.wav
48	413	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__413_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__413_l.wav
18	824	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__824_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__824_l.wav
24	693	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__693_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__693_l.wav
5	491	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__491_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__491_l.wav
39	52	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__52_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__52_l.wav
12	386	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__386_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__386_l.wav
18	2	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__2_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__2_l.wav
48	141	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__141_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__141_l.wav
30	265	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__265_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__265_l.wav
54	213	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__213_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__213_l.wav
60	60	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__60_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__60_l.wav
18	560	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__560_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__560_l.wav
60	63	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__63_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__63_l.wav
24	327	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__327_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__327_l.wav
15	185	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_15cm__185_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_15cm__185_l.wav
39	822	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__822_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__822_l.wav
18	338	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__338_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__338_l.wav
39	579	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__579_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__579_l.wav
54	172	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__172_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_54cm__172_l.wav
18	458	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__458_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__458_l.wav
5	140	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__140_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__140_l.wav
36	599	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__599_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__599_l.wav
12	198	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__198_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__198_l.wav
30	922	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__922_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__922_l.wav
24	236	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__236_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__236_l.wav
39	348	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__348_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__348_l.wav
30	675	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__675_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__675_l.wav
45	300	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__300_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__300_l.wav
9	237	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__237_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__237_l.wav
60	75	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__75_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__75_l.wav
9	338	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__338_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__338_l.wav
9	409	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__409_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__409_l.wav
18	161	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__161_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__161_l.wav
48	569	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__569_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__569_l.wav
60	319	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__319_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__319_l.wav
48	234	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__234_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_48cm__234_l.wav
36	346	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__346_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__346_l.wav
39	816	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__816_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__816_l.wav
24	878	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__878_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__878_l.wav
30	785	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__785_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__785_l.wav
9	163	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__163_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_9cm__163_l.wav
45	318	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__318_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_45cm__318_l.wav
12	283	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__283_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__283_l.wav
30	789	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__789_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__789_l.wav
21	98	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__98_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__98_l.wav
24	355	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__355_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__355_l.wav
60	482	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__482_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_60cm__482_l.wav
36	269	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__269_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__269_l.wav
24	105	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__105_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__105_l.wav
30	816	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__816_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__816_l.wav
12	638	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__638_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__638_l.wav
39	37	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__37_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_39cm__37_l.wav
42	128	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__128_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_42cm__128_l.wav
7	37	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_7cm__37_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_7cm__37_l.wav
24	415	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__415_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__415_l.wav
18	252	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__252_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_18cm__252_l.wav
5	129	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__129_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__129_l.wav
12	58	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__58_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_12cm__58_l.wav
21	510	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__510_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_21cm__510_l.wav
30	335	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__335_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_30cm__335_l.wav
5	854	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__854_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_5cm__854_l.wav
36	218	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__218_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_36cm__218_l.wav
24	133	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__133_h.wav	chunk_(hw:CARD=Microphone_1,DEV=0)__rec2_24cm__133_l.wav
